brand,model,price_usd,rating,sentiment,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,cluster,age,country,verified_purchase,source
Xiaomi,Poco X6,605.93,5,Positive,4,5,5,5,5,5,1,41,UAE,False,eBay
Samsung,Galaxy Note 20,1297.39,4,Positive,3,4,5,2,4,8,1,25,Australia,True,Amazon
Google,Pixel 6,969.13,2,Neutral,3,2,1,2,1,3,0,27,Canada,True,eBay
Google,Pixel 7a,743.2,4,Positive,3,3,4,4,4,5,1,35,Germany,True,Amazon
Xiaomi,Mi 13 Pro,443.09,3,Positive,3,3,3,2,3,7,1,18,Australia,True,Flipkart
Google,Pixel 6,571.97,4,Positive,4,5,2,4,4,7,1,33,Brazil,True,Flipkart
Realme,Realme Narzo 70,546.68,3,Neutral,5,3,2,3,4,8,1,28,UAE,True,AliExpress
Samsung,Galaxy Note 20,1238.85,3,Neutral,4,3,3,2,2,1,0,20,Australia,False,BestBuy
Google,Pixel 7a,1076.85,1,Neutral,1,1,1,1,1,2,0,37,UAE,True,Amazon
OnePlus,OnePlus Nord 3,573.66,4,Positive,3,5,5,3,3,7,1,40,USA,True,Amazon
Google,Pixel 7a,751.38,5,Positive,2,5,5,4,4,3,1,21,Germany,True,AliExpress
Xiaomi,Redmi Note 13,657.5,1,Negative,1,1,1,1,1,2,0,22,Brazil,True,Amazon
Samsung,Galaxy S24,1021.33,2,Neutral,1,3,3,1,3,1,0,25,UAE,True,Flipkart
Xiaomi,Poco X6,589.02,4,Positive,4,4,2,4,3,1,1,29,UAE,True,AliExpress
OnePlus,OnePlus 11R,612.26,4,Positive,2,3,4,2,3,5,1,40,UAE,True,Flipkart
Xiaomi,Poco X6,676.7,3,Positive,1,2,2,2,3,2,0,19,Australia,True,BestBuy
Google,Pixel 7a,1045.66,4,Positive,4,3,4,3,4,8,1,43,Canada,True,Flipkart
OnePlus,OnePlus Nord 3,605.66,4,Positive,3,3,3,5,4,4,1,34,Canada,True,AliExpress
Motorola,Razr 40,426.42,4,Positive,3,2,3,4,3,4,1,28,Germany,True,AliExpress
Xiaomi,Mi 13 Pro,669.03,2,Negative,2,1,1,1,3,1,0,32,Australia,True,Amazon
OnePlus,OnePlus Nord 3,879.35,4,Positive,3,2,5,5,3,5,1,26,Germany,True,AliExpress
OnePlus,OnePlus 11R,924.39,3,Neutral,5,5,4,4,3,2,1,18,Germany,True,AliExpress
Apple,iPhone 15 Pro,832.98,2,Negative,1,1,3,2,2,0,0,19,Australia,True,Flipkart
Apple,iPhone 13,905.65,5,Positive,4,5,5,4,4,8,1,21,Brazil,True,BestBuy
OnePlus,OnePlus Nord 3,866.06,1,Negative,1,1,1,1,1,2,0,43,India,True,Amazon
Samsung,Galaxy Z Flip,1148.96,3,Positive,3,4,2,2,2,9,1,34,UK,True,Flipkart
Realme,Realme Narzo 70,367.63,5,Positive,3,5,5,5,4,7,1,37,India,True,Amazon
OnePlus,OnePlus Nord 3,933.31,5,Positive,3,5,5,4,5,4,1,24,UAE,False,Flipkart
Motorola,Razr 40,299.3,2,Neutral,2,1,1,1,1,4,0,51,UAE,False,BestBuy
Samsung,Galaxy Z Flip,1119.25,1,Negative,1,1,3,2,1,5,0,31,Germany,True,BestBuy
Google,Pixel 6,855.03,4,Positive,5,3,5,1,4,4,1,41,Canada,False,AliExpress
OnePlus,OnePlus 12,633.56,1,Neutral,1,1,1,1,1,1,0,25,Brazil,False,eBay
OnePlus,OnePlus 12,709.33,2,Neutral,1,2,2,1,2,2,0,21,India,True,BestBuy
OnePlus,OnePlus Nord 3,419.0,1,Negative,2,1,1,1,2,1,0,23,India,True,Amazon
Realme,Realme 12 Pro,196.77,4,Positive,5,2,2,3,3,8,1,46,UAE,True,AliExpress
Realme,Realme Narzo 70,371.37,3,Positive,3,2,2,2,3,6,1,39,USA,True,Flipkart
Samsung,Galaxy Z Flip,416.03,2,Negative,1,2,1,2,2,0,0,43,UK,True,AliExpress
Xiaomi,Poco X6,490.86,3,Neutral,3,3,2,3,2,4,0,27,Canada,True,Amazon
Google,Pixel 7a,953.87,3,Positive,1,2,2,1,2,3,0,35,Australia,True,AliExpress
Google,Pixel 8,961.44,4,Positive,3,3,4,4,4,8,1,30,UK,False,eBay
Apple,iPhone 13,1450.54,4,Positive,1,3,2,2,3,7,1,42,UAE,False,eBay
Samsung,Galaxy Z Flip,1201.84,4,Positive,5,3,5,2,5,2,1,32,UAE,True,store
Realme,Realme 12 Pro,379.21,4,Positive,2,4,3,5,5,4,1,18,Brazil,True,AliExpress
Apple,iPhone 14,1253.38,2,Neutral,1,2,2,2,2,4,0,26,Brazil,True,store
Apple,iPhone 15 Pro,1473.36,4,Neutral,3,1,5,3,4,2,1,22,India,True,Flipkart
Motorola,Razr 40,783.11,4,Positive,3,4,3,3,4,3,1,18,Brazil,True,eBay
Xiaomi,Redmi Note 13,669.96,3,Positive,3,4,2,3,2,2,1,29,UK,True,store
Xiaomi,Poco X6,210.92,2,Neutral,1,3,1,2,1,3,0,18,UK,True,BestBuy
Xiaomi,Poco X6,507.53,1,Negative,4,2,3,2,4,1,0,30,Brazil,False,Flipkart
Xiaomi,Mi 13 Pro,699.4,3,Positive,2,1,1,3,2,6,0,31,UK,False,Amazon
Apple,iPhone 15 Pro,1348.55,1,Negative,1,2,1,1,1,2,0,30,India,True,AliExpress
Apple,iPhone 15 Pro,1481.97,4,Negative,4,2,4,5,5,1,1,29,India,True,Flipkart
OnePlus,OnePlus 11R,771.39,4,Positive,5,4,4,2,4,4,1,29,Australia,False,AliExpress
Samsung,Galaxy Z Flip,1267.06,4,Positive,3,3,4,5,5,3,1,22,Germany,True,AliExpress
Realme,Realme 12 Pro,342.24,4,Positive,2,3,2,1,4,4,1,18,Brazil,True,BestBuy
Motorola,Moto G Power,680.08,5,Positive,4,5,3,5,5,4,1,28,India,False,AliExpress
Google,Pixel 8,920.94,3,Positive,4,3,3,2,2,7,1,20,Brazil,True,Amazon
Xiaomi,Mi 13 Pro,575.9,3,Neutral,1,1,1,1,1,2,0,27,USA,False,Amazon
OnePlus,OnePlus Nord 3,501.36,3,Positive,1,3,2,1,3,4,0,24,India,False,AliExpress
Realme,Realme 12 Pro,450.44,2,Negative,2,3,1,2,1,0,0,48,UAE,True,Amazon
Samsung,Galaxy A55,835.01,3,Positive,3,3,1,5,3,4,1,31,USA,True,Flipkart
Xiaomi,Redmi Note 13,224.65,3,Positive,2,3,2,4,3,5,1,25,Australia,True,BestBuy
OnePlus,OnePlus Nord 3,998.49,4,Positive,4,4,5,5,4,4,1,28,Australia,True,eBay
Motorola,Moto G Power,695.83,2,Neutral,1,1,1,2,2,2,0,23,Canada,True,store
Motorola,Edge 50,783.54,2,Positive,3,3,1,2,1,5,0,26,UK,True,AliExpress
Google,Pixel 6,775.58,4,Positive,4,3,2,4,2,5,1,39,Brazil,True,Flipkart
Xiaomi,Poco X6,621.86,4,Positive,4,3,2,4,3,3,1,18,Canada,True,eBay
Realme,Realme Narzo 70,200.58,2,Neutral,2,3,1,2,3,3,0,24,UAE,True,Flipkart
Samsung,Galaxy Z Flip,752.48,4,Positive,2,4,5,5,4,5,1,21,UK,True,Amazon
Motorola,Razr 40,388.5,2,Negative,1,2,1,1,1,2,0,30,India,True,Flipkart
Apple,iPhone 13,815.39,3,Neutral,3,2,2,2,3,2,0,30,India,True,Amazon
Google,Pixel 6,743.28,3,Negative,1,3,1,3,2,2,0,19,UAE,True,AliExpress
Xiaomi,Redmi Note 13,528.28,2,Negative,1,3,1,1,1,1,0,29,India,True,BestBuy
Apple,iPhone 15 Pro,804.26,2,Neutral,3,2,4,3,3,2,0,25,UK,True,Flipkart
Samsung,Galaxy Note 20,855.57,2,Negative,3,3,1,2,1,4,0,32,Australia,True,eBay
Xiaomi,Poco X6,418.88,4,Positive,4,3,3,4,3,4,1,33,Canada,True,Amazon
Realme,Realme 12 Pro,337.63,3,Neutral,3,1,4,1,2,3,0,26,USA,True,eBay
Apple,iPhone 14,1230.29,2,Negative,2,1,2,1,1,0,0,30,UK,False,BestBuy
Google,Pixel 8,663.03,1,Negative,1,2,1,1,1,4,0,27,India,False,AliExpress
Xiaomi,Mi 13 Pro,565.94,4,Positive,1,2,2,3,3,9,1,43,India,False,store
Realme,Realme 12 Pro,240.61,3,Positive,2,4,1,3,2,2,0,23,UK,False,AliExpress
Samsung,Galaxy Z Flip,419.97,3,Neutral,1,2,2,2,4,3,0,41,USA,True,AliExpress
Motorola,Moto G Power,326.46,4,Positive,3,4,5,5,4,6,1,34,Australia,True,Amazon
Google,Pixel 6,1050.05,1,Negative,1,1,3,1,1,2,0,47,Australia,True,Amazon
OnePlus,OnePlus 11R,968.97,5,Positive,4,4,5,4,5,5,1,51,Brazil,True,eBay
Xiaomi,Redmi Note 13,458.64,3,Neutral,2,4,2,4,3,6,1,36,Australia,True,AliExpress
Realme,Realme Narzo 70,594.97,5,Positive,4,4,4,3,3,1,1,41,USA,True,Amazon
Apple,iPhone SE,1360.35,3,Positive,2,2,3,1,3,9,1,34,UK,True,BestBuy
OnePlus,OnePlus 12,958.72,1,Negative,1,1,1,1,3,1,0,35,USA,True,BestBuy
Google,Pixel 7a,959.09,4,Positive,4,3,2,4,4,6,1,20,USA,True,Amazon
Google,Pixel 6,772.97,3,Neutral,1,2,3,4,2,1,0,31,Australia,True,eBay
Motorola,Edge 50,254.43,4,Positive,2,5,3,4,2,5,1,32,Canada,True,Flipkart
Samsung,Galaxy Note 20,827.54,5,Positive,5,5,4,5,5,8,1,40,Germany,True,Flipkart
Xiaomi,Mi 13 Pro,366.65,3,Positive,2,4,2,2,2,2,0,34,Brazil,True,BestBuy
OnePlus,OnePlus 12,560.04,4,Positive,4,4,3,2,3,5,1,18,UAE,True,Flipkart
OnePlus,OnePlus 12,622.31,3,Neutral,3,2,3,2,4,2,0,18,Brazil,True,BestBuy
Xiaomi,Mi 13 Pro,289.26,4,Positive,2,1,3,4,4,4,1,36,Brazil,True,AliExpress
Realme,Realme 12 Pro,181.65,2,Negative,1,2,1,1,3,1,0,36,UAE,False,BestBuy
OnePlus,OnePlus 11R,361.72,3,Positive,2,4,3,1,2,4,1,36,UAE,True,BestBuy
Motorola,Moto G Power,492.42,3,Neutral,2,3,2,3,2,1,0,36,Australia,True,AliExpress
Samsung,Galaxy S24,772.31,4,Positive,3,3,4,4,5,4,1,18,UAE,True,Amazon
Motorola,Moto G Power,556.1,3,Positive,3,4,2,3,3,3,1,39,UAE,True,store
Realme,Realme Narzo 70,566.42,2,Neutral,1,1,1,1,1,2,0,21,Brazil,False,eBay
Google,Pixel 7a,981.9,3,Positive,3,2,2,3,2,7,1,18,Brazil,True,BestBuy
Realme,Realme 12 Pro,253.29,4,Positive,5,4,4,4,3,6,1,34,USA,True,AliExpress
Apple,iPhone 15 Pro,1071.05,5,Positive,5,5,4,5,5,4,1,18,Australia,True,BestBuy
Samsung,Galaxy A55,1328.37,5,Positive,5,3,5,5,4,6,1,52,UAE,True,AliExpress
Realme,Realme 12 Pro,544.44,4,Positive,3,2,3,4,3,7,1,35,Australia,True,eBay
Apple,iPhone 14,1000.95,4,Positive,4,4,1,2,4,5,1,43,UK,True,store
Google,Pixel 7a,870.86,2,Positive,1,2,1,1,2,3,0,36,Australia,True,eBay
OnePlus,OnePlus 12,649.46,5,Positive,3,5,5,4,4,4,1,37,Germany,True,BestBuy
Realme,Realme 12 Pro,397.65,5,Positive,5,5,5,4,4,5,1,31,UK,True,BestBuy
Google,Pixel 7a,598.56,4,Positive,4,4,3,4,4,2,1,34,UAE,True,Flipkart
Realme,Realme Narzo 70,373.04,4,Neutral,4,2,3,3,4,3,1,33,Brazil,True,Flipkart
Xiaomi,Poco X6,420.3,1,Negative,2,2,1,1,1,2,0,37,Brazil,True,Flipkart
OnePlus,OnePlus 11R,578.95,1,Negative,1,1,1,1,1,1,0,25,USA,True,AliExpress
Google,Pixel 6,817.72,4,Positive,4,4,3,3,5,6,1,25,Australia,True,AliExpress
Apple,iPhone SE,732.87,4,Positive,2,3,4,5,4,7,1,38,Australia,False,store
Google,Pixel 6,855.5,4,Positive,3,4,5,3,2,4,1,18,USA,True,store
Apple,iPhone 13,720.67,4,Positive,5,4,4,5,5,8,1,23,Australia,True,Flipkart
Google,Pixel 7a,1007.2,2,Neutral,1,2,3,1,2,1,0,23,Brazil,True,Flipkart
Google,Pixel 8,545.25,4,Positive,4,5,3,4,3,4,1,37,UAE,True,eBay
Google,Pixel 8,801.67,2,Positive,4,2,1,3,1,5,0,23,Australia,True,eBay
Google,Pixel 6,752.15,2,Neutral,2,1,1,2,2,2,0,34,UAE,True,eBay
Xiaomi,Redmi Note 13,534.58,3,Positive,3,2,1,2,4,3,0,29,USA,True,Flipkart
OnePlus,OnePlus 12,948.49,2,Neutral,2,3,1,1,2,0,0,53,Germany,True,eBay
Google,Pixel 6,822.12,2,Negative,1,2,1,2,2,1,0,26,UAE,True,BestBuy
Motorola,Razr 40,443.82,2,Positive,2,2,1,2,3,6,0,43,Australia,True,eBay
Google,Pixel 8,1044.12,2,Neutral,2,2,2,1,1,4,0,21,Brazil,False,Flipkart
OnePlus,OnePlus 12,912.25,3,Positive,2,1,2,2,2,7,0,24,UAE,False,Amazon
Xiaomi,Redmi Note 13,572.22,4,Positive,3,4,4,4,4,6,1,21,Canada,False,AliExpress
Realme,Realme Narzo 70,336.52,3,Positive,3,2,3,4,3,8,1,22,UK,True,Flipkart
Motorola,Edge 50,381.66,5,Positive,5,4,5,5,4,4,1,35,Australia,True,Flipkart
OnePlus,OnePlus 11R,887.93,4,Positive,4,3,3,2,3,5,1,21,Germany,False,AliExpress
Realme,Realme 12 Pro,280.01,2,Negative,2,1,1,2,2,1,0,32,UK,False,Flipkart
Realme,Realme 12 Pro,180.6,3,Positive,4,2,2,2,2,6,1,32,Canada,False,eBay
Xiaomi,Redmi Note 13,635.01,2,Neutral,2,1,2,1,1,2,0,18,Germany,True,Amazon
Xiaomi,Poco X6,564.62,1,Negative,2,1,1,1,1,1,0,31,Germany,False,BestBuy
Google,Pixel 8,1076.97,4,Positive,3,2,5,3,3,3,1,20,USA,False,store
Xiaomi,Redmi Note 13,206.41,4,Neutral,3,4,4,5,1,4,1,19,Brazil,True,BestBuy
OnePlus,OnePlus 11R,488.8,3,Neutral,3,2,2,1,1,3,0,28,UK,True,Amazon
Apple,iPhone 14,768.33,2,Negative,1,4,1,3,1,3,0,26,UAE,False,Flipkart
Xiaomi,Mi 13 Pro,654.5,2,Negative,1,1,2,1,2,0,0,21,India,False,Flipkart
Realme,Realme Narzo 70,440.4,4,Positive,5,3,3,3,4,6,1,27,UK,True,BestBuy
Apple,iPhone SE,986.58,2,Positive,1,1,1,1,1,4,0,37,UK,True,Flipkart
Xiaomi,Poco X6,408.04,2,Negative,1,1,1,2,1,3,0,23,USA,True,Amazon
Samsung,Galaxy A55,610.28,2,Neutral,3,1,2,3,1,1,0,31,UAE,True,Amazon
Motorola,Moto G Power,768.57,4,Positive,3,2,3,4,4,4,1,40,UK,True,Amazon
Realme,Realme 12 Pro,276.04,1,Negative,1,1,2,2,1,3,0,18,USA,False,Flipkart
Xiaomi,Redmi Note 13,263.23,3,Neutral,1,1,1,1,2,2,0,44,UK,True,store
Xiaomi,Mi 13 Pro,574.34,2,Negative,1,2,1,1,1,4,0,18,Canada,True,eBay
Motorola,Edge 50,572.9,4,Positive,3,3,5,4,1,0,1,34,USA,True,AliExpress
Realme,Realme Narzo 70,281.32,5,Positive,4,4,5,5,4,8,1,23,Australia,True,store
OnePlus,OnePlus 11R,989.81,4,Positive,3,4,2,2,5,8,1,34,USA,True,Amazon
Motorola,Razr 40,759.59,4,Positive,4,5,3,4,2,8,1,18,Germany,True,BestBuy
Realme,Realme 12 Pro,432.4,4,Positive,3,3,2,5,2,3,1,18,Canada,True,eBay
Realme,Realme 12 Pro,447.71,2,Neutral,1,3,4,1,1,0,0,42,India,True,AliExpress
Xiaomi,Mi 13 Pro,245.47,2,Negative,2,3,1,2,1,0,0,22,UK,True,Amazon
Apple,iPhone SE,861.12,1,Negative,1,1,2,1,1,1,0,36,Canada,False,eBay
Google,Pixel 7a,1044.85,2,Negative,1,2,2,2,1,3,0,31,Brazil,True,AliExpress
Google,Pixel 6,666.89,4,Positive,5,3,3,2,4,4,1,31,UK,True,AliExpress
Samsung,Galaxy A55,1174.67,4,Positive,4,3,4,5,2,7,1,31,Australia,True,eBay
Realme,Realme 12 Pro,312.06,2,Neutral,3,2,1,2,1,1,0,45,India,False,Amazon
Xiaomi,Poco X6,441.51,3,Neutral,1,1,1,2,1,1,0,43,India,True,Flipkart
Realme,Realme 12 Pro,507.64,1,Neutral,3,1,1,3,1,2,0,43,UK,True,BestBuy
Samsung,Galaxy Note 20,1166.16,2,Negative,2,2,1,1,1,2,0,28,UK,True,Amazon
OnePlus,OnePlus Nord 3,646.61,4,Positive,4,2,5,4,3,6,1,18,Germany,True,AliExpress
Realme,Realme 12 Pro,365.81,3,Positive,3,5,2,3,3,5,1,18,UAE,True,AliExpress
Samsung,Galaxy Note 20,447.06,2,Neutral,2,2,1,2,1,1,0,31,UK,False,Amazon
Samsung,Galaxy S24,443.88,3,Neutral,2,3,1,2,1,1,0,18,India,True,BestBuy
Xiaomi,Redmi Note 13,681.96,2,Neutral,1,2,2,1,3,0,0,26,UK,False,store
Samsung,Galaxy Note 20,540.5,4,Neutral,2,2,4,3,4,0,1,30,Canada,True,Amazon
Google,Pixel 7a,795.67,2,Positive,1,2,1,1,2,3,0,27,USA,True,AliExpress
Apple,iPhone 15 Pro,990.07,3,Positive,4,1,5,2,3,3,1,22,USA,True,store
OnePlus,OnePlus 12,722.77,2,Positive,2,1,2,2,3,7,0,32,UAE,True,AliExpress
Motorola,Moto G Power,225.32,3,Positive,3,3,3,4,1,7,1,18,Canada,True,store
Motorola,Edge 50,579.96,3,Positive,3,2,4,1,2,5,1,32,Canada,False,Amazon
Samsung,Galaxy Note 20,1375.87,3,Positive,2,1,3,3,3,3,0,48,India,True,eBay
Motorola,Razr 40,442.71,5,Positive,3,5,3,4,4,3,1,18,Germany,True,Flipkart
Motorola,Razr 40,326.22,4,Positive,3,3,4,3,2,5,1,32,Brazil,False,Amazon
Google,Pixel 8,762.29,3,Neutral,5,3,4,4,3,7,1,39,UK,True,Amazon
Xiaomi,Poco X6,367.07,1,Negative,3,1,1,1,1,3,0,33,UK,True,BestBuy
Motorola,Moto G Power,776.85,2,Neutral,2,1,1,3,2,0,0,28,Australia,True,Amazon
Samsung,Galaxy A55,472.57,1,Negative,3,2,2,2,1,4,0,19,USA,True,eBay
OnePlus,OnePlus Nord 3,423.36,2,Neutral,2,2,1,1,1,3,0,24,USA,False,Flipkart
Motorola,Razr 40,436.21,4,Positive,3,4,3,4,4,5,1,31,India,True,Flipkart
Apple,iPhone 15 Pro,834.88,2,Neutral,2,3,3,2,1,3,0,34,UAE,True,Amazon
Xiaomi,Redmi Note 13,237.09,4,Positive,4,2,4,2,3,4,1,37,UK,True,Flipkart
Samsung,Galaxy A55,713.18,5,Positive,5,4,3,5,4,8,1,27,Brazil,True,BestBuy
Motorola,Edge 50,464.26,1,Negative,1,1,1,1,1,0,0,46,India,False,eBay
Motorola,Edge 50,470.01,4,Positive,3,4,3,2,4,3,1,18,USA,True,eBay
Apple,iPhone 13,758.6,2,Negative,2,3,4,1,2,3,0,38,Brazil,True,eBay
Samsung,Galaxy Note 20,1042.8,3,Neutral,2,2,3,2,3,4,0,26,Canada,True,Flipkart
Apple,iPhone 13,742.75,3,Negative,2,2,3,3,1,1,0,36,Germany,False,eBay
Apple,iPhone 14,1404.88,3,Positive,3,2,4,1,4,5,1,36,Germany,True,AliExpress
Samsung,Galaxy S24,431.06,3,Neutral,1,2,2,2,2,3,0,45,Brazil,True,eBay
OnePlus,OnePlus 11R,836.36,2,Negative,1,3,4,2,2,2,0,37,Australia,True,BestBuy
Google,Pixel 7a,648.32,1,Neutral,1,1,1,1,1,3,0,35,Canada,True,Flipkart
OnePlus,OnePlus 11R,533.65,4,Positive,5,4,3,2,5,3,1,24,India,True,store
Samsung,Galaxy A55,1279.2,4,Positive,4,4,3,4,3,5,1,29,Australia,True,BestBuy
Google,Pixel 6,1062.11,3,Positive,3,3,2,2,3,7,1,21,UK,False,eBay
Google,Pixel 7a,770.98,1,Negative,1,1,1,1,1,2,0,28,UK,True,Flipkart
Google,Pixel 8,773.4,2,Neutral,2,3,1,1,3,3,0,45,India,True,AliExpress
Samsung,Galaxy A55,413.64,3,Neutral,4,3,2,2,2,2,0,39,Australia,True,Flipkart
Google,Pixel 6,533.2,4,Positive,5,5,2,5,3,4,1,19,UK,False,BestBuy
Realme,Realme Narzo 70,525.51,4,Positive,3,2,3,5,4,8,1,18,USA,True,Flipkart
Realme,Realme Narzo 70,293.03,2,Negative,1,1,1,2,1,0,0,26,UAE,True,AliExpress
Realme,Realme Narzo 70,282.82,3,Neutral,1,2,3,3,2,2,0,47,Canada,True,BestBuy
Samsung,Galaxy A55,1221.8,1,Neutral,1,1,3,1,1,3,0,40,India,False,AliExpress
Apple,iPhone 13,1005.13,2,Positive,2,1,2,1,2,5,0,44,Australia,True,store
Xiaomi,Redmi Note 13,639.44,4,Positive,3,4,4,3,2,7,1,19,Australia,True,BestBuy
Samsung,Galaxy S24,838.67,3,Neutral,4,3,3,1,3,1,0,27,Australia,True,Flipkart
Realme,Realme 12 Pro,229.06,4,Positive,4,5,2,4,3,4,1,18,Australia,True,Amazon
Xiaomi,Mi 13 Pro,310.62,3,Neutral,4,2,5,2,3,3,1,28,Brazil,True,eBay
OnePlus,OnePlus 11R,613.95,2,Negative,1,3,1,2,2,0,0,18,Brazil,True,AliExpress
Realme,Realme 12 Pro,293.98,1,Negative,1,1,1,1,1,4,0,31,UK,True,Amazon
OnePlus,OnePlus 12,502.41,5,Positive,4,4,4,3,3,7,1,38,Australia,True,Flipkart
Xiaomi,Redmi Note 13,443.03,5,Positive,4,5,4,5,5,7,1,26,USA,True,AliExpress
Xiaomi,Poco X6,652.66,4,Positive,5,4,2,4,5,7,1,18,India,True,eBay
Samsung,Galaxy S24,642.18,4,Positive,4,3,4,2,4,0,1,18,USA,False,eBay
Realme,Realme Narzo 70,233.31,1,Negative,1,2,1,1,1,3,0,35,Germany,True,eBay
Google,Pixel 6,572.16,3,Neutral,4,3,2,1,2,2,0,18,UAE,True,eBay
Apple,iPhone SE,1454.42,3,Neutral,1,1,2,1,1,1,0,21,UAE,True,Flipkart
Realme,Realme Narzo 70,467.93,4,Positive,3,3,5,4,2,3,1,35,USA,True,eBay
Xiaomi,Mi 13 Pro,247.38,4,Positive,4,4,4,3,2,4,1,24,Germany,True,eBay
OnePlus,OnePlus 12,725.18,3,Positive,1,2,3,1,3,2,0,26,UAE,True,BestBuy
Samsung,Galaxy Note 20,557.66,2,Positive,4,2,1,1,2,3,0,39,India,True,store
Motorola,Razr 40,626.1,2,Neutral,3,1,2,1,3,3,0,26,Brazil,False,eBay
Google,Pixel 8,551.36,4,Positive,5,5,4,3,3,5,1,18,UAE,True,Amazon
Google,Pixel 6,738.85,4,Positive,5,4,3,3,4,5,1,38,UK,True,Flipkart
Samsung,Galaxy A55,1017.69,2,Neutral,2,1,2,1,1,2,0,23,UK,True,eBay
Samsung,Galaxy A55,670.67,3,Positive,3,2,3,3,1,3,0,45,Germany,True,AliExpress
Xiaomi,Poco X6,612.65,4,Positive,3,5,4,5,3,7,1,46,Australia,False,Amazon
Motorola,Razr 40,480.65,2,Negative,1,1,3,2,1,1,0,35,Brazil,True,AliExpress
Google,Pixel 6,818.52,4,Positive,3,3,3,5,1,5,1,33,USA,True,AliExpress
OnePlus,OnePlus Nord 3,634.07,4,Positive,2,3,4,2,4,6,1,45,Germany,True,eBay
Apple,iPhone 13,1176.04,2,Positive,2,2,2,1,4,8,0,22,Germany,True,eBay
Apple,iPhone 15 Pro,893.2,3,Positive,1,2,4,3,3,2,1,18,Australia,True,BestBuy
OnePlus,OnePlus 12,434.72,3,Positive,2,3,1,2,2,5,0,22,Australia,True,eBay
Motorola,Razr 40,307.8,2,Neutral,3,2,2,3,2,1,0,32,USA,True,eBay
Motorola,Moto G Power,585.7,5,Positive,5,5,4,5,2,1,1,28,Germany,True,Flipkart
Motorola,Moto G Power,332.08,3,Positive,3,3,3,2,3,0,1,27,UAE,False,AliExpress
Motorola,Edge 50,348.76,2,Negative,2,1,2,1,2,2,0,31,USA,True,AliExpress
Google,Pixel 8,781.19,2,Negative,1,1,1,1,2,0,0,31,UK,False,Flipkart
Xiaomi,Redmi Note 13,593.67,5,Positive,4,4,5,5,5,8,1,21,UAE,True,store
Realme,Realme 12 Pro,564.13,3,Positive,4,2,3,2,3,9,1,47,Germany,True,AliExpress
Motorola,Edge 50,435.9,4,Positive,3,3,4,3,3,7,1,19,Canada,True,eBay
Google,Pixel 8,807.85,3,Neutral,3,4,1,3,5,3,1,28,India,True,AliExpress
Xiaomi,Mi 13 Pro,207.5,5,Positive,5,4,5,4,5,2,1,30,Australia,True,BestBuy
Realme,Realme Narzo 70,351.88,3,Positive,3,5,2,4,3,5,1,35,USA,True,AliExpress
Google,Pixel 7a,554.68,2,Neutral,1,1,1,3,3,1,0,24,Germany,True,BestBuy
Realme,Realme Narzo 70,549.78,2,Positive,1,4,1,3,2,4,0,25,Germany,True,AliExpress
Motorola,Edge 50,498.59,4,Positive,4,3,2,4,4,3,1,25,India,True,Flipkart
Realme,Realme 12 Pro,273.64,3,Positive,2,5,3,3,3,6,1,48,UAE,False,eBay
Xiaomi,Poco X6,452.21,2,Neutral,2,2,2,1,2,4,0,30,India,False,Flipkart
OnePlus,OnePlus 11R,553.61,2,Neutral,1,2,2,1,1,1,0,24,Canada,True,BestBuy
Google,Pixel 7a,605.65,2,Neutral,2,1,1,1,2,2,0,18,UK,True,eBay
Samsung,Galaxy Note 20,453.93,3,Positive,3,3,2,2,2,5,1,18,UK,True,Flipkart
Realme,Realme Narzo 70,386.59,4,Positive,4,4,3,3,3,6,1,50,Brazil,True,BestBuy
Xiaomi,Redmi Note 13,586.44,3,Positive,1,1,5,4,2,3,1,40,UAE,True,Flipkart
Google,Pixel 8,584.39,1,Neutral,1,1,1,1,1,4,0,18,Brazil,True,Flipkart
Samsung,Galaxy A55,1167.86,5,Positive,4,5,4,5,3,5,1,27,Australia,True,Flipkart
Motorola,Edge 50,795.68,5,Positive,3,3,4,3,5,4,1,18,UAE,True,Amazon
Apple,iPhone 15 Pro,1436.16,3,Positive,3,3,2,3,3,4,1,41,Germany,True,Flipkart
Xiaomi,Redmi Note 13,544.91,4,Positive,4,3,4,5,4,2,1,26,UK,True,eBay
Xiaomi,Mi 13 Pro,409.0,3,Neutral,4,2,2,1,2,2,0,18,Brazil,True,BestBuy
Apple,iPhone SE,955.72,2,Negative,1,3,1,1,1,1,0,39,Canada,True,store
Samsung,Galaxy Note 20,978.59,4,Positive,4,4,4,4,5,9,1,28,Germany,True,AliExpress
OnePlus,OnePlus 12,663.88,4,Positive,4,5,4,3,3,5,1,42,USA,False,eBay
Realme,Realme Narzo 70,275.52,4,Positive,5,3,4,3,4,9,1,40,Brazil,False,eBay
OnePlus,OnePlus 12,725.02,2,Positive,3,1,2,3,1,2,0,37,UK,True,Flipkart
Samsung,Galaxy S24,956.81,3,Neutral,3,2,3,3,2,1,0,45,UK,True,Amazon
Xiaomi,Poco X6,414.8,3,Neutral,1,4,3,4,3,0,0,20,Germany,True,Amazon
Realme,Realme 12 Pro,472.53,5,Positive,5,4,3,3,4,6,1,18,India,True,eBay
Apple,iPhone SE,1279.93,3,Positive,3,1,5,2,2,1,0,41,UAE,True,Amazon
